,T,E
718,277.1401088253838,-30033.72547696677
719,291.14319307103085,-30033.768574663038
720,278.5144445436434,-30034.044884449722
721,279.1568742309358,-30034.08753443668
722,275.4033091832304,-30034.04983070636
723,304.12460009959193,-30033.526481378933
724,277.6971932992457,-30033.414776293674
725,288.4002242420774,-30033.69211817033
726,314.2350546213245,-30033.13102976469
727,313.15439913678244,-30032.726208751727
728,304.1501698300281,-30032.71529991663
729,303.43539091757435,-30032.746711111326
730,313.5510441065431,-30032.71050547702
731,315.2065574112474,-30032.698715969553
732,311.441539453802,-30033.03239022653
733,315.16595710329284,-30032.670426709396
734,312.9216203557694,-30032.960501459882
735,291.20103355314296,-30032.83549855808
736,335.89283793579597,-30033.28688819289
